#ser rs fade interleaved
#SNR SER
 -7.00	  1.00000000
 -6.90	  1.00000000
 -6.80	  1.00000000
 -6.70	  1.00000000
 -6.60	  1.00000000
 -6.50	  1.00000000
 -6.40	  1.00000000
 -6.30	  1.00000000
 -6.20	  1.00000000
 -6.10	  1.00000000
 -6.00	  1.00000000
 -5.90	  1.00000000
 -5.80	  1.00000000
 -5.70	  1.00000000
 -5.60	  1.00000000
 -5.50	  1.00000000
 -5.40	  1.00000000
 -5.30	  1.00000000
 -5.20	  1.00000000
 -5.10	  1.00000000
 -5.00	  1.00000000
 -4.90	  1.00000000
 -4.80	  1.00000000
 -4.70	  1.00000000
 -4.60	  1.00000000
 -4.50	  1.00000000
 -4.40	  1.00000000
 -4.30	  1.00000000
 -4.20	  1.00000000
 -4.10	  1.00000000
 -4.00	  1.00000000
 -3.90	  1.00000000
 -3.80	  1.00000000
 -3.70	  1.00000000
 -3.60	  1.00000000
 -3.50	  1.00000000
 -3.40	  1.00000000
 -3.30	  1.00000000
 -3.20	  1.00000000
 -3.10	  1.00000000
 -3.00	  1.00000000
 -2.90	  1.00000000
 -2.80	  1.00000000
 -2.70	  1.00000000
 -2.60	  1.00000000
 -2.50	  1.00000000
 -2.40	  1.00000000
 -2.30	  1.00000000
 -2.20	  1.00000000
 -2.10	  1.00000000
 -2.00	  1.00000000
 -1.90	  1.00000000
 -1.80	  1.00000000
 -1.70	  1.00000000
 -1.60	  1.00000000
 -1.50	  1.00000000
 -1.40	  1.00000000
 -1.30	  1.00000000
 -1.20	  1.00000000
 -1.10	  1.00000000
 -1.00	  1.00000000
 -0.90	  1.00000000
 -0.80	  1.00000000
 -0.70	  1.00000000
 -0.60	  1.00000000
 -0.50	  1.00000000
 -0.40	  1.00000000
 -0.30	  1.00000000
 -0.20	  1.00000000
 -0.10	  1.00000000
 -0.00	  1.00000000
  0.10	  1.00000000
  0.20	  1.00000000
  0.30	  1.00000000
  0.40	  1.00000000
  0.50	  1.00000000
  0.60	  1.00000000
  0.70	  1.00000000
  0.80	  1.00000000
  0.90	  1.00000000
  1.00	  1.00000000
  1.10	  1.00000000
  1.20	  1.00000000
  1.30	  1.00000000
  1.40	  1.00000000
  1.50	  1.00000000
  1.60	  1.00000000
  1.70	  1.00000000
  1.80	  1.00000000
  1.90	  1.00000000
  2.00	  1.00000000
  2.10	  1.00000000
  2.20	  1.00000000
  2.30	  1.00000000
  2.40	  1.00000000
  2.50	  1.00000000
  2.60	  1.00000000
  2.70	  1.00000000
  2.80	  1.00000000
  2.90	  1.00000000
  3.00	  1.00000000
  3.10	  1.00000000
  3.20	  1.00000000
  3.30	  1.00000000
  3.40	  1.00000000
  3.50	  1.00000000
  3.60	  1.00000000
  3.70	  1.00000000
  3.80	  1.00000000
  3.90	  1.00000000
  4.00	  1.00000000
  4.10	  1.00000000
  4.20	  1.00000000
  4.30	  1.00000000
  4.40	  1.00000000
  4.50	  1.00000000
  4.60	  1.00000000
  4.70	  1.00000000
  4.80	  1.00000000
  4.90	  1.00000000
  5.00	  1.00000000
  5.10	  1.00000000
  5.20	  1.00000000
  5.30	  1.00000000
  5.40	  1.00000000
  5.50	  1.00000000
  5.60	  1.00000000
  5.70	  1.00000000
  5.80	  1.00000000
  5.90	  1.00000000
  6.00	  1.00000000
  6.10	  1.00000000
  6.20	  1.00000000
  6.30	  1.00000000
  6.40	  1.00000000
  6.50	  1.00000000
  6.60	  1.00000000
  6.70	  1.00000000
  6.80	  1.00000000
  6.90	  1.00000000
  7.00	  1.00000000
  7.10	  1.00000000
  7.20	  1.00000000
  7.30	  1.00000000
  7.40	  1.00000000
  7.50	  1.00000000
  7.60	  1.00000000
  7.70	  1.00000000
  7.80	  1.00000000
  7.90	  1.00000000
  8.00	  1.00000000
  8.10	  1.00000000
  8.20	  1.00000000
  8.30	  1.00000000
  8.40	  1.00000000
  8.50	  1.00000000
  8.60	  1.00000000
  8.70	  0.99950323
  8.80	  1.00000000
  8.90	  1.00000000
  9.00	  1.00000000
  9.10	  0.99900646
  9.20	  1.00000000
  9.30	  0.99701937
  9.40	  0.99701937
  9.50	  0.99453552
  9.60	  0.99552906
  9.70	  0.99503229
  9.80	  0.98360656
  9.90	  0.98708395
 10.00	  0.98410333
 10.10	  0.98012916
 10.20	  0.97814208
 10.30	  0.97069051
 10.40	  0.96125186
 10.50	  0.95727769
 10.60	  0.95479384
 10.70	  0.93243915
 10.80	  0.92051664
 10.90	  0.90660705
 11.00	  0.88723299
 11.10	  0.87878788
 11.20	  0.85941381
 11.30	  0.84153005
 11.40	  0.81222057
 11.50	  0.78688525
 11.60	  0.77794337
 11.70	  0.75062096
 11.80	  0.72727273
 11.90	  0.71485345
